match_id,season,round,player_url,team,minutes_played
8106,2017-2018,1,https://top14.lnr.fr/joueur/1691-phoenix-damon-battye,Oyonnax Rugby,40
8106,2017-2018,1,https://top14.lnr.fr/joueur/808-benjamin-botica,Oyonnax Rugby,80
8106,2017-2018,1,https://top14.lnr.fr/joueur/1782-james-robert-hall,Oyonnax Rugby,29
8106,2017-2018,1,https://top14.lnr.fr/joueur/1694-tommy-raynaud,Oyonnax Rugby,18
8106,2017-2018,1,https://top14.lnr.fr/joueur/988-ulupano-seuteni,Oyonnax Rugby,0
8106,2017-2018,1,https://top14.lnr.fr/joueur/1103-patrick-sobela,Oyonnax Rugby,80
8106,2017-2018,1,https://top14.lnr.fr/joueur/2448-dorian-aldegheri,Stade Toulousain,36
8106,2017-2018,1,https://top14.lnr.fr/joueur/669-sebastien-bezy,Stade Toulousain,80
8106,2017-2018,1,https://top14.lnr.fr/joueur/2453-francois-cros,Stade Toulousain,13
8106,2017-2018,1,https://top14.lnr.fr/joueur/2648-yann-david,Stade Toulousain,80
